r,coalition_key,active_gate_indices,included_gate_indices_total,n_active_gates,n_total_gates,value_accuracy,data_index,convention,svc_c,train_path,test_path,train_shape,test_shape,feature_columns,label_column,train_sha256,test_sha256
3,2-4-6-7-9-11-12-13-16-18-19-20-21,2-4-6-7-9-11-12-13-16-18-19-20-21,1-2-3-4-6-7-8-9-10-11-12-13-15-16-17-18-19-20-21,13,19,0.621,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-7-9-11-12-13-16-18-20,2-4-6-7-9-11-12-13-16-18-20,1-2-3-4-6-7-8-9-10-11-12-13-15-16-17-18-20,11,17,0.661,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-7-9-11-12-13-16-18-20-21,2-4-6-7-9-11-12-13-16-18-20-21,1-2-3-4-6-7-8-9-10-11-12-13-15-16-17-18-20-21,12,18,0.661,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-7-9-11-13-14-16-18-19-20,2-4-6-7-9-11-13-14-16-18-19-20,1-2-3-4-6-7-8-9-10-11-13-14-15-16-17-18-19-20,12,18,0.672,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-7-9-11-13-14-16-18-19-20-21,2-4-6-7-9-11-13-14-16-18-19-20-21,1-2-3-4-6-7-8-9-10-11-13-14-15-16-17-18-19-20-21,13,19,0.672,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-7-9-11-13-14-16-18-20,2-4-6-7-9-11-13-14-16-18-20,1-2-3-4-6-7-8-9-10-11-13-14-15-16-17-18-20,11,17,0.664,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-7-9-11-13-14-16-18-20-21,2-4-6-7-9-11-13-14-16-18-20-21,1-2-3-4-6-7-8-9-10-11-13-14-15-16-17-18-20-21,12,18,0.664,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-7-9-11-13-16-18-19-20,2-4-6-7-9-11-13-16-18-19-20,1-2-3-4-6-7-8-9-10-11-13-15-16-17-18-19-20,11,17,0.62,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-7-9-11-13-16-18-19-20-21,2-4-6-7-9-11-13-16-18-19-20-21,1-2-3-4-6-7-8-9-10-11-13-15-16-17-18-19-20-21,12,18,0.62,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-7-9-11-13-16-18-20,2-4-6-7-9-11-13-16-18-20,1-2-3-4-6-7-8-9-10-11-13-15-16-17-18-20,10,16,0.7,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-7-9-11-13-16-18-20-21,2-4-6-7-9-11-13-16-18-20-21,1-2-3-4-6-7-8-9-10-11-13-15-16-17-18-20-21,11,17,0.7,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-12-13-14-16-18-19-20,2-4-6-9-11-12-13-14-16-18-19-20,1-2-3-4-6-8-9-10-11-12-13-14-15-16-17-18-19-20,12,18,0.728,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-12-13-14-16-18-19-20-21,2-4-6-9-11-12-13-14-16-18-19-20-21,1-2-3-4-6-8-9-10-11-12-13-14-15-16-17-18-19-20-21,13,19,0.728,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-12-13-14-16-18-20,2-4-6-9-11-12-13-14-16-18-20,1-2-3-4-6-8-9-10-11-12-13-14-15-16-17-18-20,11,17,0.539,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-12-13-14-16-18-20-21,2-4-6-9-11-12-13-14-16-18-20-21,1-2-3-4-6-8-9-10-11-12-13-14-15-16-17-18-20-21,12,18,0.539,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-12-13-16-18-19-20,2-4-6-9-11-12-13-16-18-19-20,1-2-3-4-6-8-9-10-11-12-13-15-16-17-18-19-20,11,17,0.622,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-12-13-16-18-19-20-21,2-4-6-9-11-12-13-16-18-19-20-21,1-2-3-4-6-8-9-10-11-12-13-15-16-17-18-19-20-21,12,18,0.622,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-12-13-16-18-20,2-4-6-9-11-12-13-16-18-20,1-2-3-4-6-8-9-10-11-12-13-15-16-17-18-20,10,16,0.616,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-12-13-16-18-20-21,2-4-6-9-11-12-13-16-18-20-21,1-2-3-4-6-8-9-10-11-12-13-15-16-17-18-20-21,11,17,0.616,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-13-14-16-18-19-20,2-4-6-9-11-13-14-16-18-19-20,1-2-3-4-6-8-9-10-11-13-14-15-16-17-18-19-20,11,17,0.602,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-13-14-16-18-19-20-21,2-4-6-9-11-13-14-16-18-19-20-21,1-2-3-4-6-8-9-10-11-13-14-15-16-17-18-19-20-21,12,18,0.602,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-13-14-16-18-20,2-4-6-9-11-13-14-16-18-20,1-2-3-4-6-8-9-10-11-13-14-15-16-17-18-20,10,16,0.609,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-13-14-16-18-20-21,2-4-6-9-11-13-14-16-18-20-21,1-2-3-4-6-8-9-10-11-13-14-15-16-17-18-20-21,11,17,0.609,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-13-16-18,2-4-6-9-11-13-16-18,1-2-3-4-6-8-9-10-11-13-15-16-17-18,8,14,0.55,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-13-16-18-19-20,2-4-6-9-11-13-16-18-19-20,1-2-3-4-6-8-9-10-11-13-15-16-17-18-19-20,10,16,0.568,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-13-16-18-19-20-21,2-4-6-9-11-13-16-18-19-20-21,1-2-3-4-6-8-9-10-11-13-15-16-17-18-19-20-21,11,17,0.568,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-13-16-18-20,2-4-6-9-11-13-16-18-20,1-2-3-4-6-8-9-10-11-13-15-16-17-18-20,9,15,0.553,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-13-16-18-20-21,2-4-6-9-11-13-16-18-20-21,1-2-3-4-6-8-9-10-11-13-15-16-17-18-20-21,10,16,0.553,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-13-16-20,2-4-6-9-11-13-16-20,1-2-3-4-6-8-9-10-11-13-15-16-17-20,8,14,0.539,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-13-18-20,2-4-6-9-11-13-18-20,1-2-3-4-6-8-9-10-11-13-15-17-18-20,8,14,0.591,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-13-20,2-4-6-9-11-13-20,1-2-3-4-6-8-9-10-11-13-15-17-20,7,13,0.561,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-16-18,2-4-6-9-11-16-18,1-2-3-4-6-8-9-10-11-15-16-17-18,7,13,0.516,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-11-16-18-20,2-4-6-9-11-16-18-20,1-2-3-4-6-8-9-10-11-15-16-17-18-20,8,14,0.498,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-13-16-18-20,2-4-6-9-13-16-18-20,1-2-3-4-6-8-9-10-13-15-16-17-18-20,8,14,0.538,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-13-16-20,2-4-6-9-13-16-20,1-2-3-4-6-8-9-10-13-15-16-17-20,7,13,0.549,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-13-18-20,2-4-6-9-13-18-20,1-2-3-4-6-8-9-10-13-15-17-18-20,7,13,0.564,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-9-13-20,2-4-6-9-13-20,1-2-3-4-6-8-9-10-13-15-17-20,6,12,0.563,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-11-13-16-18-20,2-4-6-11-13-16-18-20,1-2-3-4-6-8-10-11-13-15-16-17-18-20,8,14,0.541,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-11-13-16-20,2-4-6-11-13-16-20,1-2-3-4-6-8-10-11-13-15-16-17-20,7,13,0.545,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-11-13-18-20,2-4-6-11-13-18-20,1-2-3-4-6-8-10-11-13-15-17-18-20,7,13,0.595,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-11-13-20,2-4-6-11-13-20,1-2-3-4-6-8-10-11-13-15-17-20,6,12,0.653,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-13-16-18-20,2-4-6-13-16-18-20,1-2-3-4-6-8-10-13-15-16-17-18-20,7,13,0.556,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-13-16-20,2-4-6-13-16-20,1-2-3-4-6-8-10-13-15-16-17-20,6,12,0.521,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-13-18-20,2-4-6-13-18-20,1-2-3-4-6-8-10-13-15-17-18-20,6,12,0.546,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-6-13-20,2-4-6-13-20,1-2-3-4-6-8-10-13-15-17-20,5,11,0.63,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-7-9-11-12-14-16-18,2-4-7-9-11-12-14-16-18,1-2-3-4-7-8-9-10-11-12-14-15-16-17-18,9,15,0.596,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-7-9-11-12-14-16-18-19,2-4-7-9-11-12-14-16-18-19,1-2-3-4-7-8-9-10-11-12-14-15-16-17-18-19,10,16,0.596,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-7-9-11-12-14-16-18-19-21,2-4-7-9-11-12-14-16-18-19-21,1-2-3-4-7-8-9-10-11-12-14-15-16-17-18-19-21,11,17,0.596,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-7-9-11-12-14-16-18-21,2-4-7-9-11-12-14-16-18-21,1-2-3-4-7-8-9-10-11-12-14-15-16-17-18-21,10,16,0.596,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
3,2-4-7-9-11-12-16-18,2-4-7-9-11-12-16-18,1-2-3-4-7-8-9-10-11-12-15-16-17-18,8,14,0.526,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,/Users/iratimush/xqml-thesis/data/qsvm-traindata-4.csv,/Users/iratimush/xqml-thesis/data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
