r,coalition_key,active_gate_indices,included_gate_indices_total,n_active_gates,n_total_gates,value_accuracy,data_index,convention,svc_c,train_path,test_path,train_shape,test_shape,feature_columns,label_column,train_sha256,test_sha256
2,2-4-5-6-7-12-13-14,2-4-5-6-7-12-13-14,1-2-3-4-5-6-7-8-10-12-13-14,8,12,0.701,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-5-6-9-11-12-13,2-4-5-6-9-11-12-13,1-2-3-4-5-6-8-9-10-11-12-13,8,12,0.817,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-5-6-9-11-12-13-14,2-4-5-6-9-11-12-13-14,1-2-3-4-5-6-8-9-10-11-12-13-14,9,13,0.817,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-5-6-9-11-13,2-4-5-6-9-11-13,1-2-3-4-5-6-8-9-10-11-13,7,11,0.613,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-5-6-9-11-13-14,2-4-5-6-9-11-13-14,1-2-3-4-5-6-8-9-10-11-13-14,8,12,0.613,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-5-7-9-11,2-4-5-7-9-11,1-2-3-4-5-7-8-9-10-11,6,10,0.567,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-5-7-9-11-12,2-4-5-7-9-11-12,1-2-3-4-5-7-8-9-10-11-12,7,11,0.567,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-5-7-9-11-12-13-14,2-4-5-7-9-11-12-13-14,1-2-3-4-5-7-8-9-10-11-12-13-14,9,13,0.629,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-5-7-9-11-12-14,2-4-5-7-9-11-12-14,1-2-3-4-5-7-8-9-10-11-12-14,8,12,0.567,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-5-7-9-11-14,2-4-5-7-9-11-14,1-2-3-4-5-7-8-9-10-11-14,7,11,0.567,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-5-7-9-12-14,2-4-5-7-9-12-14,1-2-3-4-5-7-8-9-10-12-14,7,11,0.548,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-5-7-11-12-14,2-4-5-7-11-12-14,1-2-3-4-5-7-8-10-11-12-14,7,11,0.599,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-5-7-12-14,2-4-5-7-12-14,1-2-3-4-5-7-8-10-12-14,6,10,0.559,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-5-9-11,2-4-5-9-11,1-2-3-4-5-8-9-10-11,5,9,0.586,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-5-9-11-12,2-4-5-9-11-12,1-2-3-4-5-8-9-10-11-12,6,10,0.586,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-5-9-11-12-14,2-4-5-9-11-12-14,1-2-3-4-5-8-9-10-11-12-14,7,11,0.586,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-5-9-11-14,2-4-5-9-11-14,1-2-3-4-5-8-9-10-11-14,6,10,0.586,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-6-7-9-11-12-13,2-4-6-7-9-11-12-13,1-2-3-4-6-7-8-9-10-11-12-13,8,12,0.68,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-6-7-9-11-12-13-14,2-4-6-7-9-11-12-13-14,1-2-3-4-6-7-8-9-10-11-12-13-14,9,13,0.68,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-6-7-9-11-13,2-4-6-7-9-11-13,1-2-3-4-6-7-8-9-10-11-13,7,11,0.669,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-6-7-9-11-13-14,2-4-6-7-9-11-13-14,1-2-3-4-6-7-8-9-10-11-13-14,8,12,0.669,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-6-9-11,2-4-6-9-11,1-2-3-4-6-8-9-10-11,5,9,0.802,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-6-9-11-12-13,2-4-6-9-11-12-13,1-2-3-4-6-8-9-10-11-12-13,7,11,0.727,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-6-9-11-12-13-14,2-4-6-9-11-12-13-14,1-2-3-4-6-8-9-10-11-12-13-14,8,12,0.727,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-6-9-11-13,2-4-6-9-11-13,1-2-3-4-6-8-9-10-11-13,6,10,0.667,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-6-9-11-13-14,2-4-6-9-11-13-14,1-2-3-4-6-8-9-10-11-13-14,7,11,0.667,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-6-9-13,2-4-6-9-13,1-2-3-4-6-8-9-10-13,5,9,0.708,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-6-11-13,2-4-6-11-13,1-2-3-4-6-8-10-11-13,5,9,0.677,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-6-13,2-4-6-13,1-2-3-4-6-8-10-13,4,8,0.722,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-7-9-11,2-4-7-9-11,1-2-3-4-7-8-9-10-11,5,9,0.586,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-7-9-11-12,2-4-7-9-11-12,1-2-3-4-7-8-9-10-11-12,6,10,0.586,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-7-9-11-12-14,2-4-7-9-11-12-14,1-2-3-4-7-8-9-10-11-12-14,7,11,0.586,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-7-9-11-14,2-4-7-9-11-14,1-2-3-4-7-8-9-10-11-14,6,10,0.586,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-9,2-4-9,1-2-3-4-8-9-10,3,7,0.548,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-9-11,2-4-9-11,1-2-3-4-8-9-10-11,4,8,0.567,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-9-11-12,2-4-9-11-12,1-2-3-4-8-9-10-11-12,5,9,0.567,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-9-11-12-14,2-4-9-11-12-14,1-2-3-4-8-9-10-11-12-14,6,10,0.567,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-9-11-13,2-4-9-11-13,1-2-3-4-8-9-10-11-13,5,9,0.57,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-9-11-14,2-4-9-11-14,1-2-3-4-8-9-10-11-14,5,9,0.567,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-4-11,2-4-11,1-2-3-4-8-10-11,3,7,0.599,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-5-6-7-9-11-12-13-14,2-5-6-7-9-11-12-13-14,1-2-3-5-6-7-8-9-10-11-12-13-14,9,13,0.661,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-5-6-7-9-12-13-14,2-5-6-7-9-12-13-14,1-2-3-5-6-7-8-9-10-12-13-14,8,12,0.696,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-5-6-7-11-12-13-14,2-5-6-7-11-12-13-14,1-2-3-5-6-7-8-10-11-12-13-14,8,12,0.569,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-5-6-7-12-13-14,2-5-6-7-12-13-14,1-2-3-5-6-7-8-10-12-13-14,7,11,0.516,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-5-7-9-11-12-14,2-5-7-9-11-12-14,1-2-3-5-7-8-9-10-11-12-14,7,11,0.57,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-5-7-9-12-14,2-5-7-9-12-14,1-2-3-5-7-8-9-10-12-14,6,10,0.57,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-5-7-11-12-14,2-5-7-11-12-14,1-2-3-5-7-8-10-11-12-14,6,10,0.581,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-5-7-12-14,2-5-7-12-14,1-2-3-5-7-8-10-12-14,5,9,0.581,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-6-9-11-13,2-6-9-11-13,1-2-3-6-8-9-10-11-13,5,9,0.496,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-6-9-13,2-6-9-13,1-2-3-6-8-9-10-13,4,8,0.698,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-6-11-13,2-6-11-13,1-2-3-6-8-10-11-13,4,8,0.514,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
2,2-6-13,2-6-13,1-2-3-6-8-10-13,3,7,0.601,4,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-4.csv,data/qsvm-testdata-4.csv,40x2,1000x2,x0|x1,y,c6ab35d78e77b1d190dea52a7042c0a85b752b94ea37a8db325523310ecb2dc4,df762f19922720510b6a4c1239f010d677250801b83f88fef2e96d64b8a0769e
