r,coalition_key,active_gate_indices,included_gate_indices_total,n_active_gates,n_total_gates,value_accuracy,data_index,convention,svc_c,train_path,test_path,train_shape,test_shape,feature_columns,label_column,train_sha256,test_sha256
3,2-4-5-6-7-9-11-12-13-14-19-20-21,2-4-5-6-7-9-11-12-13-14-19-20-21,1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-17-19-20-21,13,19,0.86,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-11-12-13-16-18-19-20,2-4-5-6-7-9-11-12-13-16-18-19-20,1-2-3-4-5-6-7-8-9-10-11-12-13-15-16-17-18-19-20,13,19,0.88,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-11-12-13-16-18-19-20-21,2-4-5-6-7-9-11-12-13-16-18-19-20-21,1-2-3-4-5-6-7-8-9-10-11-12-13-15-16-17-18-19-20-21,14,20,0.88,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-11-12-13-16-18-20,2-4-5-6-7-9-11-12-13-16-18-20,1-2-3-4-5-6-7-8-9-10-11-12-13-15-16-17-18-20,12,18,0.879,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-11-12-13-16-18-20-21,2-4-5-6-7-9-11-12-13-16-18-20-21,1-2-3-4-5-6-7-8-9-10-11-12-13-15-16-17-18-20-21,13,19,0.879,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-11-12-14-16-18-19-20-21,2-4-5-6-7-9-11-12-14-16-18-19-20-21,1-2-3-4-5-6-7-8-9-10-11-12-14-15-16-17-18-19-20-21,14,20,0.905,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-11-12-14-16-18-19-21,2-4-5-6-7-9-11-12-14-16-18-19-21,1-2-3-4-5-6-7-8-9-10-11-12-14-15-16-17-18-19-21,13,19,0.869,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-11-13-14-16-18-19-20,2-4-5-6-7-9-11-13-14-16-18-19-20,1-2-3-4-5-6-7-8-9-10-11-13-14-15-16-17-18-19-20,13,19,0.584,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-11-13-14-16-18-19-20-21,2-4-5-6-7-9-11-13-14-16-18-19-20-21,1-2-3-4-5-6-7-8-9-10-11-13-14-15-16-17-18-19-20-21,14,20,0.584,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-11-13-14-16-18-20,2-4-5-6-7-9-11-13-14-16-18-20,1-2-3-4-5-6-7-8-9-10-11-13-14-15-16-17-18-20,12,18,0.568,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-11-13-14-16-18-20-21,2-4-5-6-7-9-11-13-14-16-18-20-21,1-2-3-4-5-6-7-8-9-10-11-13-14-15-16-17-18-20-21,13,19,0.568,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-11-13-16-18-19-20,2-4-5-6-7-9-11-13-16-18-19-20,1-2-3-4-5-6-7-8-9-10-11-13-15-16-17-18-19-20,12,18,0.673,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-11-13-16-18-19-20-21,2-4-5-6-7-9-11-13-16-18-19-20-21,1-2-3-4-5-6-7-8-9-10-11-13-15-16-17-18-19-20-21,13,19,0.673,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-11-13-16-18-20,2-4-5-6-7-9-11-13-16-18-20,1-2-3-4-5-6-7-8-9-10-11-13-15-16-17-18-20,11,17,0.653,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-11-13-16-18-20-21,2-4-5-6-7-9-11-13-16-18-20-21,1-2-3-4-5-6-7-8-9-10-11-13-15-16-17-18-20-21,12,18,0.653,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-12-13-14-16-18-19-20-21,2-4-5-6-7-9-12-13-14-16-18-19-20-21,1-2-3-4-5-6-7-8-9-10-12-13-14-15-16-17-18-19-20-21,14,20,0.695,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-12-13-14-16-19-20-21,2-4-5-6-7-9-12-13-14-16-19-20-21,1-2-3-4-5-6-7-8-9-10-12-13-14-15-16-17-19-20-21,13,19,0.72,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-12-13-14-18-19-20-21,2-4-5-6-7-9-12-13-14-18-19-20-21,1-2-3-4-5-6-7-8-9-10-12-13-14-15-17-18-19-20-21,13,19,0.609,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-9-12-13-14-19-20-21,2-4-5-6-7-9-12-13-14-19-20-21,1-2-3-4-5-6-7-8-9-10-12-13-14-15-17-19-20-21,12,18,0.703,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-11-12-13-14-16-18-19-20-21,2-4-5-6-7-11-12-13-14-16-18-19-20-21,1-2-3-4-5-6-7-8-10-11-12-13-14-15-16-17-18-19-20-21,14,20,0.772,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-11-12-13-14-16-19-20-21,2-4-5-6-7-11-12-13-14-16-19-20-21,1-2-3-4-5-6-7-8-10-11-12-13-14-15-16-17-19-20-21,13,19,0.724,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-11-12-13-14-18-19-20-21,2-4-5-6-7-11-12-13-14-18-19-20-21,1-2-3-4-5-6-7-8-10-11-12-13-14-15-17-18-19-20-21,13,19,0.764,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-11-12-13-14-19-20-21,2-4-5-6-7-11-12-13-14-19-20-21,1-2-3-4-5-6-7-8-10-11-12-13-14-15-17-19-20-21,12,18,0.692,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-12-13-14-16-18-19-20-21,2-4-5-6-7-12-13-14-16-18-19-20-21,1-2-3-4-5-6-7-8-10-12-13-14-15-16-17-18-19-20-21,13,19,0.592,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-12-13-14-16-19-20-21,2-4-5-6-7-12-13-14-16-19-20-21,1-2-3-4-5-6-7-8-10-12-13-14-15-16-17-19-20-21,12,18,0.632,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-12-13-14-18-19-20-21,2-4-5-6-7-12-13-14-18-19-20-21,1-2-3-4-5-6-7-8-10-12-13-14-15-17-18-19-20-21,12,18,0.591,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-7-12-13-14-19-20-21,2-4-5-6-7-12-13-14-19-20-21,1-2-3-4-5-6-7-8-10-12-13-14-15-17-19-20-21,11,17,0.575,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-9-11-12-13-14-16-18-19-20,2-4-5-6-9-11-12-13-14-16-18-19-20,1-2-3-4-5-6-8-9-10-11-12-13-14-15-16-17-18-19-20,13,19,0.668,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-9-11-12-13-14-16-18-19-20-21,2-4-5-6-9-11-12-13-14-16-18-19-20-21,1-2-3-4-5-6-8-9-10-11-12-13-14-15-16-17-18-19-20-21,14,20,0.668,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-9-11-12-13-14-16-18-20,2-4-5-6-9-11-12-13-14-16-18-20,1-2-3-4-5-6-8-9-10-11-12-13-14-15-16-17-18-20,12,18,0.595,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-9-11-12-13-14-16-18-20-21,2-4-5-6-9-11-12-13-14-16-18-20-21,1-2-3-4-5-6-8-9-10-11-12-13-14-15-16-17-18-20-21,13,19,0.595,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-9-11-12-13-16-18-19-20,2-4-5-6-9-11-12-13-16-18-19-20,1-2-3-4-5-6-8-9-10-11-12-13-15-16-17-18-19-20,12,18,0.844,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-9-11-12-13-16-18-19-20-21,2-4-5-6-9-11-12-13-16-18-19-20-21,1-2-3-4-5-6-8-9-10-11-12-13-15-16-17-18-19-20-21,13,19,0.844,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-9-11-12-13-16-18-20,2-4-5-6-9-11-12-13-16-18-20,1-2-3-4-5-6-8-9-10-11-12-13-15-16-17-18-20,11,17,0.677,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-9-11-12-13-16-18-20-21,2-4-5-6-9-11-12-13-16-18-20-21,1-2-3-4-5-6-8-9-10-11-12-13-15-16-17-18-20-21,12,18,0.677,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-9-11-13-14-16-18-19-20,2-4-5-6-9-11-13-14-16-18-19-20,1-2-3-4-5-6-8-9-10-11-13-14-15-16-17-18-19-20,12,18,0.707,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-9-11-13-14-16-18-19-20-21,2-4-5-6-9-11-13-14-16-18-19-20-21,1-2-3-4-5-6-8-9-10-11-13-14-15-16-17-18-19-20-21,13,19,0.707,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-9-11-13-14-16-18-20,2-4-5-6-9-11-13-14-16-18-20,1-2-3-4-5-6-8-9-10-11-13-14-15-16-17-18-20,11,17,0.694,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-9-11-13-14-16-18-20-21,2-4-5-6-9-11-13-14-16-18-20-21,1-2-3-4-5-6-8-9-10-11-13-14-15-16-17-18-20-21,12,18,0.694,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-9-11-13-16-18-19-20,2-4-5-6-9-11-13-16-18-19-20,1-2-3-4-5-6-8-9-10-11-13-15-16-17-18-19-20,11,17,0.665,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-9-11-13-16-18-19-20-21,2-4-5-6-9-11-13-16-18-19-20-21,1-2-3-4-5-6-8-9-10-11-13-15-16-17-18-19-20-21,12,18,0.665,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-9-11-13-16-18-20,2-4-5-6-9-11-13-16-18-20,1-2-3-4-5-6-8-9-10-11-13-15-16-17-18-20,10,16,0.727,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
3,2-4-5-6-9-11-13-16-18-20-21,2-4-5-6-9-11-13-16-18-20-21,1-2-3-4-5-6-8-9-10-11-13-15-16-17-18-20-21,11,17,0.727,2,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-2.csv,data/qsvm-testdata-2.csv,40x2,1000x2,x0|x1,y,486285e43db7df1ddc8e7cc28aa1f96db473c130a853275dad66f4f6f75afefe,601996c04b89d2183367caeaabe6d4ca54dca466af96d04a702271f964ec3c21
