r,gate_index_1based,gate_name,group,gate_subtype,owen_value,full_accuracy,empty_active_accuracy,data_index
1,1,H,passive,,,0.842,0.5,0
1,2,P,M,local_P,0.08708333333333332,0.842,0.5,0
1,3,H,passive,,,0.842,0.5,0
1,4,P,M,local_P,0.14608333333333332,0.842,0.5,0
1,5,CX,E,,0.06866666666666665,0.842,0.5,0
1,6,P,X,cross_P,0.040166666666666684,0.842,0.5,0
1,7,CX,E,,0.0,0.842,0.5,0
